Date,Open,High,Low,Close,Adj Close,Volume
2008-03-12,48.712501525878906,48.712501525878906,44.53125,45.48749923706055,16.897863388061523,297815850
2008-03-13,43.631248474121094,45.599998474121094,40.6875,42.599998474121094,15.825206756591797,62316426
2008-03-14,43.125,43.78125,41.006248474121094,42.16875076293945,15.66500473022461,17767911
2008-03-17,39.75,40.875,37.6875,39.29999923706055,14.599308013916016,22096530
2008-03-18,39.0,40.875,38.287498474121094,39.45000076293945,14.655030250549316,14321095
2008-03-19,40.125,41.13750076293945,37.875,38.306251525878906,14.230146408081055,8372946
2008-03-24,38.681251525878906,39.26250076293945,34.743751525878906,36.07500076293945,13.401276588439941,8111530
2008-03-25,36.974998474121094,39.73125076293945,35.71875,39.28125,14.592344284057617,17327069
2008-03-26,39.375,40.275001525878906,38.51250076293945,39.46875,14.66199779510498,12545914
2008-03-27,39.375,41.90625,39.28125,41.32500076293945,15.351566314697266,18664183
2008-03-28,41.625,41.98125076293945,39.45000076293945,40.89374923706055,15.191359519958496,8785957
2008-03-31,41.04375076293945,41.212501525878906,39.65625,39.91875076293945,14.829169273376465,5974893
2008-04-01,40.29375076293945,40.837501525878906,38.88750076293945,39.11249923706055,14.52965259552002,2373311
2008-04-02,39.75,40.837501525878906,38.88750076293945,39.01874923706055,14.494831085205078,2114965
2008-04-03,39.26250076293945,39.63750076293945,38.92499923706055,39.131248474121094,14.536622047424316,1639461
2008-04-04,39.11249923706055,40.23749923706055,37.912498474121094,38.381248474121094,14.25800609588623,3047565
2008-04-07,38.71875,40.125,38.13750076293945,39.84375,14.801302909851074,2000738
2008-04-08,39.5625,41.099998474121094,39.20624923706055,40.29375076293945,14.968470573425293,3875634
2008-04-09,39.75,42.65625,39.412498474121094,42.35625076293945,15.734657287597656,7785034
2008-04-10,42.09375,43.462501525878906,41.26874923706055,41.775001525878906,15.518733978271484,6491543
2008-04-11,42.09375,42.525001525878906,40.96875,41.868751525878906,15.553560256958008,3090477
2008-04-15,41.25,43.79999923706055,40.912498474121094,43.443748474121094,16.138648986816406,7239253
2008-04-16,43.79999923706055,44.212501525878906,42.375,43.04999923706055,15.9923734664917,3919037
2008-04-17,43.875,43.875,43.125,43.29375076293945,16.082923889160156,2470733
2008-04-21,43.5,44.400001525878906,42.9375,43.04999923706055,15.9923734664917,3563362
2008-04-22,42.9375,43.349998474121094,42.412498474121094,42.73125076293945,15.873961448669434,1931543
2008-04-23,43.125,43.20000076293945,41.625,42.35625076293945,15.734657287597656,2335903
2008-04-24,42.46875,43.78125,42.375,42.618751525878906,15.832171440124512,4241119
2008-04-25,42.75,44.587501525878906,42.056251525878906,43.89374923706055,16.305810928344727,3791983
2008-04-28,45.0,45.0,41.88750076293945,42.9375,15.950580596923828,8341909
2008-04-29,43.125,45.26250076293945,43.125,44.83124923706055,16.654083251953125,17880682
2008-04-30,45.375,47.32500076293945,45.0,45.95624923706055,17.07200050354004,20622829
2008-05-02,46.76250076293945,47.04375076293945,45.11249923706055,45.48749923706055,16.897863388061523,5339143
2008-05-05,45.5625,47.212501525878906,45.224998474121094,46.29375076293945,17.19737434387207,8187823
2008-05-06,46.650001525878906,46.79999923706055,43.98749923706055,44.868751525878906,16.66800880432129,5077154
2008-05-07,45.0,45.65625,44.287498474121094,45.243751525878906,16.807315826416016,3494773
2008-05-08,44.83124923706055,45.84375,44.25,45.01874923706055,16.723735809326172,2593906
2008-05-09,44.587501525878906,45.0,43.181251525878906,43.462501525878906,16.14561653137207,3402522
2008-05-12,42.76874923706055,43.837501525878906,41.8125,43.42499923706055,16.131677627563477,2562327
2008-05-13,44.0625,44.775001525878906,42.95624923706055,43.23749923706055,16.06202507019043,2628837
2008-05-14,43.3125,44.025001525878906,42.82500076293945,43.66875076293945,16.222230911254883,2672493
2008-05-15,44.23125076293945,44.36249923706055,43.631248474121094,43.89374923706055,16.305810928344727,611594
2008-05-16,44.17499923706055,44.25,43.6875,43.875,16.298845291137695,647154
2008-05-20,44.13750076293945,44.625,43.6875,44.006248474121094,16.34760284423828,1679229
2008-05-21,43.6875,45.318748474121094,43.6875,44.54999923706055,16.54960060119629,3930973
2008-05-22,44.4375,44.4375,42.84375,43.10625076293945,16.01327133178711,2142071
2008-05-23,43.76250076293945,43.76250076293945,42.787498474121094,43.10625076293945,16.01327133178711,1830423
2008-05-26,42.39374923706055,42.900001525878906,41.287498474121094,41.73749923706055,15.504799842834473,1186311
2008-05-27,42.63750076293945,43.443748474121094,40.40625,40.61249923706055,15.086881637573242,1908535
2008-05-28,40.875,41.849998474121094,40.349998474121094,41.493751525878906,15.414252281188965,2098522
2008-05-29,41.8125,42.29999923706055,39.787498474121094,40.40625,15.010260581970215,4323519
2008-05-30,40.5,40.875,40.125,40.20000076293945,14.93364429473877,716967
2008-06-02,40.40625,40.79999923706055,38.868751525878906,39.056251525878906,14.508758544921875,1242458
2008-06-03,38.25,38.88750076293945,37.51874923706055,38.099998474121094,14.153532028198242,3179701
2008-06-04,38.306251525878906,38.849998474121094,37.181251525878906,37.79999923706055,14.042084693908691,1417685
2008-06-05,38.587501525878906,38.587501525878906,37.443748474121094,38.212501525878906,14.19532299041748,684682
2008-06-06,38.54999923706055,38.625,37.875,38.212501525878906,14.19532299041748,639573
2008-06-09,36.75,37.5,35.625,37.275001525878906,13.847058296203613,1454589
2008-06-10,37.125,37.98749923706055,36.037498474121094,37.818748474121094,14.049049377441406,1376319
2008-06-11,38.25,39.11249923706055,37.912498474121094,38.474998474121094,14.292835235595703,1202341
2008-06-12,37.5,38.212501525878906,37.125,38.006248474121094,14.11870002746582,1037762
2008-06-13,38.4375,38.53125,37.5,37.650001525878906,13.98636245727539,1044906
2008-06-16,38.17499923706055,38.568748474121094,38.099998474121094,38.32500076293945,14.237113952636719,333711
2008-06-17,38.08124923706055,38.64374923706055,37.875,38.53125,14.313735008239746,1093415
2008-06-18,38.662498474121094,40.087501525878906,38.53125,38.79375076293945,14.411250114440918,1701055
2008-06-19,38.287498474121094,38.51250076293945,36.58124923706055,37.04999923706055,13.763470649719238,1262839
2008-06-20,37.5,37.837501525878906,35.83124923706055,36.150001525878906,13.4291353225708,1181666
2008-06-23,35.625,36.375,34.875,35.13750076293945,13.053009986877441,548005
2008-06-24,35.212501525878906,35.625,34.5,35.006248474121094,13.004250526428223,567330
2008-06-25,34.5,35.0625,34.181251525878906,34.48125076293945,12.809226036071777,907074
2008-06-26,35.025001525878906,35.212501525878906,33.0,33.150001525878906,12.314684867858887,1958858
2008-06-27,33.150001525878906,33.150001525878906,32.0625,32.493751525878906,12.070899963378906,659074
2008-06-30,32.625,32.625,31.143749237060547,31.387500762939453,11.65994644165039,648575
2008-07-01,31.125,31.481250762939453,28.518749237060547,28.987499237060547,10.768383026123047,3266565
2008-07-02,29.25,30.356250762939453,27.75,29.981250762939453,11.137547492980957,1591493
2008-07-03,29.625,30.0,27.225000381469727,27.993749618530273,10.399218559265137,1034250
2008-07-04,28.125,29.587499618530273,27.674999237060547,28.837499618530273,10.712661743164062,879037
2008-07-07,29.0625,30.75,28.875,29.868749618530273,11.09575366973877,1009530
2008-07-08,29.25,31.012500762939453,28.518749237060547,30.112499237060547,11.186304092407227,1355373
2008-07-09,30.75,31.293750762939453,30.450000762939453,30.65625,11.388296127319336,1359397
2008-07-10,30.356250762939453,31.068750381469727,29.287500381469727,30.487499237060547,11.325608253479004,901583
2008-07-11,30.524999618530273,31.125,29.362499237060547,29.53125,10.970377922058105,667933
2008-07-14,29.4375,29.981250762939453,28.96875,29.362499237060547,10.90769100189209,365730
2008-07-15,28.875,29.212499618530273,27.600000381469727,28.087499618530273,10.434048652648926,878029
2008-07-16,28.087499618530273,28.875,27.0,27.28125,10.134539604187012,1073439
2008-07-17,28.462499618530273,28.799999237060547,27.768749237060547,28.106250762939453,10.441014289855957,502397
2008-07-18,29.25,29.625,27.75,29.4375,10.935551643371582,669005
2008-07-21,29.4375,30.899999618530273,28.912500381469727,30.75,11.423126220703125,602242
2008-07-22,30.9375,33.20624923706055,30.9375,32.625,12.119654655456543,1790389
2008-07-23,33.375,35.25,33.375,34.51874923706055,12.823151588439941,1288090
2008-07-24,35.13750076293945,35.13750076293945,33.224998474121094,33.506248474121094,12.44702434539795,625151
2008-07-25,32.287498474121094,34.125,32.287498474121094,33.58124923706055,12.474884986877441,496831
2008-07-28,33.58124923706055,34.96875,33.01874923706055,34.6875,12.885842323303223,1855319
2008-07-29,34.125,35.4375,33.0,33.224998474121094,12.342547416687012,2001647
2008-07-30,33.712501525878906,34.537498474121094,33.1875,33.95624923706055,12.614195823669434,988890
2008-07-31,34.162498474121094,34.162498474121094,32.493751525878906,32.90625,12.224138259887695,2477770
2008-08-01,32.64374923706055,33.5625,32.306251525878906,33.26250076293945,12.356476783752441,1152266
2008-08-04,33.63750076293945,33.881248474121094,33.056251525878906,33.48749923706055,12.440061569213867,1356645
2008-08-05,33.375,35.60625076293945,33.375,34.650001525878906,12.87191104888916,5386407
2008-08-06,35.4375,36.412498474121094,34.181251525878906,34.5,12.816189765930176,2522895
2008-08-07,34.5,35.775001525878906,34.125,34.85625076293945,12.948528289794922,1669882
2008-08-08,34.837501525878906,35.212501525878906,34.33124923706055,34.631248474121094,12.864943504333496,1421306
2008-08-11,35.25,35.51250076293945,34.89374923706055,35.0625,13.025147438049316,1460375
2008-08-12,35.287498474121094,35.962501525878906,34.650001525878906,35.34375,13.129629135131836,3721551
2008-08-13,34.89374923706055,35.587501525878906,34.537498474121094,34.6875,12.885842323303223,1842189
2008-08-14,35.13750076293945,35.625,33.9375,34.3125,12.746535301208496,2053290
2008-08-18,34.162498474121094,34.537498474121094,33.39374923706055,33.46875,12.433096885681152,786882
2008-08-19,33.375,33.599998474121094,33.01874923706055,33.131248474121094,12.30771541595459,990607
2008-08-20,33.5625,33.712501525878906,33.1875,33.375,12.398270606994629,1211383
2008-08-21,33.48749923706055,33.54375076293945,32.212501525878906,32.34375,12.015174865722656,683671
2008-08-22,32.26874923706055,32.400001525878906,31.631250381469727,31.950000762939453,11.868906021118164,762975
2008-08-25,32.64374923706055,32.756248474121094,31.575000762939453,31.818750381469727,11.820147514343262,976319
2008-08-26,31.462499618530273,31.875,31.143749237060547,31.762500762939453,11.799254417419434,506989
2008-08-27,31.875,32.493751525878906,31.5,31.631250381469727,11.750493049621582,1395349
