Date,Open,High,Low,Close,Adj Close,Volume
2004-08-30,108.0,132.93333435058594,100.16666412353516,129.73333740234375,78.87151336669922,5247286
2004-08-31,128.0,128.56666564941406,123.46666717529297,124.5999984741211,75.75068664550781,1026229
2004-09-01,124.9000015258789,126.66666412353516,120.9000015258789,121.5,73.86605072021484,598189
2004-09-02,122.66666412353516,124.5,117.43333435058594,118.19999694824219,71.85980224609375,523156
2004-09-03,118.66666412353516,121.33333587646484,117.69999694824219,118.16666412353516,71.83954620361328,415473
2004-09-06,119.30000305175781,120.06666564941406,114.43333435058594,114.80000305175781,69.79278564453125,415330
2004-09-07,115.83333587646484,117.26666259765625,114.66666412353516,115.53333282470703,70.23861694335938,294726
2004-09-08,116.0,116.46666717529297,113.56666564941406,114.03333282470703,69.3266830444336,197554
2004-09-09,114.93333435058594,115.19999694824219,110.83333587646484,111.30000305175781,67.66494750976562,222369
2004-09-10,112.26666259765625,113.93333435058594,110.0,112.63333129882812,68.47555541992188,274642
2004-09-13,112.66666412353516,122.5,112.66666412353516,119.46666717529297,72.62987518310547,895534
2004-09-14,120.0,122.63333129882812,118.0,120.0999984741211,73.01492309570312,470773
2004-09-15,120.93333435058594,121.19999694824219,116.66666412353516,117.5,71.43423461914062,273729
2004-09-16,113.4000015258789,117.66666412353516,113.4000015258789,114.53333282470703,69.63066101074219,241155
2004-09-17,115.96666717529297,115.96666717529297,114.66666412353516,114.93333435058594,69.87384033203125,143002
2004-09-20,116.66666412353516,116.66666412353516,114.0,114.16666412353516,69.40774536132812,86542
2004-09-21,114.5999984741211,116.5999984741211,114.19999694824219,115.53333282470703,70.23861694335938,154992
2004-09-22,115.33333587646484,117.0,114.66666412353516,115.0,69.91436767578125,154593
2004-09-23,114.0,114.86666870117188,112.23332977294922,112.53333282470703,68.41475677490234,129078
2004-09-24,111.0,113.13333129882812,110.83333587646484,111.33333587646484,67.68523406982422,110235
2004-09-27,112.33333587646484,112.66666412353516,110.80000305175781,111.36666870117188,67.70548248291016,57156
2004-09-28,112.66666412353516,112.66666412353516,109.33333587646484,109.5,66.57064819335938,83604
2004-09-29,110.66666412353516,111.73332977294922,109.03333282470703,110.03333282470703,66.89488220214844,75864
2004-09-30,112.66666412353516,112.66666412353516,110.66666412353516,111.0999984741211,67.54336547851562,107227
2004-10-01,111.0,112.5,110.0,111.83333587646484,67.98918914794922,95635
2004-10-04,113.26666259765625,115.93333435058594,112.0,112.19999694824219,68.21209716796875,122553
2004-10-05,112.73332977294922,114.9000015258789,112.43333435058594,112.93333435058594,68.65792846679688,131635
2004-10-06,112.0,116.66666412353516,112.0,112.86666870117188,68.61741638183594,254674
2004-10-07,114.0,114.0,112.13333129882812,112.63333129882812,68.47555541992188,75004
2004-10-08,112.33333587646484,115.53333282470703,112.33333587646484,113.30000305175781,68.880859375,178470
2004-10-11,120.0,120.0,112.13333129882812,112.43333435058594,68.35396575927734,116698
2004-10-12,114.53333282470703,114.66666412353516,110.73332977294922,111.16666412353516,67.58389282226562,79743
2004-10-13,111.16666412353516,111.16666412353516,111.16666412353516,111.16666412353516,67.58389282226562,0
2004-10-14,111.33333587646484,114.0,110.93333435058594,113.03333282470703,68.7187271118164,128548
2004-10-15,113.66666412353516,115.33333587646484,110.76666259765625,111.0999984741211,67.54336547851562,118698
2004-10-18,113.33333587646484,113.33333587646484,109.66666412353516,110.0,66.8746109008789,62530
2004-10-19,111.96666717529297,111.96666717529297,108.4000015258789,108.66666412353516,66.06400299072266,82269
