Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,58.125,68.125,58.125,67.25,41.398345947265625,351744
2002-07-02,61.25,67.25,59.75,66.5,40.93666076660156,191040
2002-07-03,68.125,71.875,65.625,69.5,42.78342056274414,988736
2002-07-04,71.25,71.25,68.125,68.375,42.09088897705078,578112
2002-07-05,70.25,70.25,67.125,68.0,41.86003875732422,351488
2002-07-08,68.0,71.0,67.625,68.5,42.16783142089844,1232000
2002-07-09,68.75,73.125,66.375,67.25,41.398345947265625,7625536
2002-07-10,66.75,69.875,62.625,63.875,39.320735931396484,3665280
2002-07-11,63.0,64.125,61.25,62.0,38.16650390625,2383168
2002-07-12,63.75,65.5,62.0,64.75,39.859375,1711232
2002-07-15,56.25,65.0,56.25,64.375,39.6285285949707,983168
2002-07-16,64.5,65.125,63.375,64.25,39.55158615112305,896192
2002-07-17,64.125,64.125,61.25,62.25,38.32040786743164,459712
2002-07-18,64.0,64.375,62.25,62.625,38.55125045776367,625216
2002-07-19,62.25,62.5,60.625,61.5,37.85870361328125,530816
2002-07-22,57.875,60.75,57.625,58.5,36.011940002441406,558208
2002-07-23,57.75,60.125,56.25,59.625,36.70448684692383,1331840
2002-07-24,58.75,59.125,55.25,55.75,34.31907653808594,585472
2002-07-25,56.5,59.25,55.375,56.75,34.934661865234375,901312
2002-07-26,55.625,55.625,51.375,52.125,32.087562561035156,764288
2002-07-29,53.125,53.375,49.375,52.125,32.087562561035156,883456
2002-07-30,54.375,54.375,46.375,48.625,29.93300437927246,475648
2002-07-31,45.625,47.375,43.75,46.375,28.547927856445312,1733312
2002-08-01,46.875,48.375,46.25,48.125,29.62520980834961,1915840
2002-08-02,46.25,52.375,45.0,50.25,30.933338165283203,849856
2002-08-05,50.25,51.25,49.625,50.125,30.85638999938965,371264
2002-08-06,48.75,49.875,45.25,49.0,30.163850784301758,696640
2002-08-07,49.5,51.25,48.75,49.75,30.62554168701172,520896
2002-08-08,50.0,50.625,47.125,48.5,29.856056213378906,699776
2002-08-09,48.125,49.375,47.25,48.5,29.856056213378906,374912
